num_bdi_actions,num_rl_actions,plan_found,variation,error,score,bdi_score,complete,num_plans,plan_library_size,plans_pct,eps
11,91,1,258,True,75,75,True,3,41,2,407
11,91,1,259,True,75,75,True,3,41,2,407
11,0,1,260,False,100,100,False,3,41,2,407
11,0,1,261,False,100,100,False,3,41,2,407
11,0,1,262,False,100,100,False,3,41,2,407
0,100,0,263,True,67,0,False,0,41,2,407
0,100,0,264,True,75,0,False,0,41,2,407
0,100,0,265,True,67,0,False,0,41,2,407
0,100,0,266,True,75,0,False,0,41,2,407
0,100,0,267,True,75,0,False,0,41,2,407
0,100,0,268,True,67,0,False,0,41,2,407
0,100,0,269,True,67,0,False,0,41,2,407
0,100,0,270,True,67,0,False,0,41,2,407
0,100,0,271,True,67,0,False,0,41,2,407
0,100,0,272,True,67,0,False,0,41,2,407
0,100,0,273,True,67,0,False,0,41,2,407
0,100,0,274,True,67,0,False,0,41,2,407
0,100,0,275,True,67,0,False,0,41,2,407
0,100,0,276,True,67,0,False,0,41,2,407
0,100,0,277,True,67,0,False,0,41,2,407
0,100,0,278,True,58,0,False,0,41,2,407
0,100,0,279,True,67,0,False,0,41,2,407
0,100,0,280,True,58,0,False,0,41,2,407
0,100,0,281,True,67,0,False,0,41,2,407
0,100,0,282,True,67,0,False,0,41,2,407
0,100,0,283,True,58,0,False,0,41,2,407
0,100,0,284,True,67,0,False,0,41,2,407
9,0,1,285,False,100,100,False,3,41,2,407
9,0,1,286,False,100,100,False,3,41,2,407
11,0,1,287,False,100,100,False,3,41,2,407
11,91,1,288,True,75,75,True,3,41,2,407
11,91,1,289,True,75,75,True,3,41,2,407
9,0,1,290,False,100,100,False,3,41,2,407
11,0,1,291,False,100,100,False,3,41,2,407
11,0,1,292,False,100,100,False,3,41,2,407
0,100,0,293,True,67,0,False,0,41,2,407
0,100,0,294,True,67,0,False,0,41,2,407
0,100,0,295,True,58,0,False,0,41,2,407
0,100,0,296,True,67,0,False,0,41,2,407
0,100,0,297,True,67,0,False,0,41,2,407
0,100,0,298,True,67,0,False,0,41,2,407
0,100,0,299,True,67,0,False,0,41,2,407
11,0,1,225,False,100,100,False,3,19,2,461
11,0,1,226,False,100,100,False,3,19,2,461
9,0,1,227,False,100,100,False,3,19,2,461
9,94,1,228,True,83,75,True,3,19,2,461
11,91,1,229,True,83,75,True,3,19,2,461
9,0,1,230,False,100,100,False,3,19,2,461
11,0,1,231,False,100,100,False,3,19,2,461
11,0,1,232,False,100,100,False,3,19,2,461
0,100,0,233,True,25,0,False,0,20,2,461
0,100,0,234,True,17,0,False,0,21,2,461
0,100,0,235,True,25,0,False,0,22,2,461
0,100,0,236,True,17,0,False,0,23,2,461
0,100,0,237,True,17,0,False,0,24,2,461
0,100,0,238,True,17,0,False,0,25,2,461
0,100,0,239,True,25,0,False,0,26,2,461
0,100,0,240,True,17,0,False,0,27,2,461
0,100,0,241,True,17,0,False,0,28,2,461
0,100,0,242,True,17,0,False,0,29,2,461
0,100,0,243,True,25,0,False,0,30,2,461
0,100,0,244,True,17,0,False,0,31,2,461
0,100,0,245,True,25,0,False,0,32,2,461
0,100,0,246,True,17,0,False,0,33,2,461
0,100,0,247,True,17,0,False,0,34,2,461
0,100,0,248,True,17,0,False,0,35,2,461
0,100,0,249,True,17,0,False,0,36,2,461
0,100,0,250,True,17,0,False,0,37,2,461
0,100,0,251,True,17,0,False,0,38,2,461
0,100,0,252,True,17,0,False,0,39,2,461
0,100,0,253,True,17,0,False,0,40,2,461
0,100,0,254,True,17,0,False,0,41,2,461
11,0,1,255,False,100,100,False,3,41,2,461
11,0,1,256,False,100,100,False,3,41,2,461
9,0,1,257,False,100,100,False,3,41,2,461
11,91,1,258,True,83,75,True,3,41,2,461
11,91,1,259,True,83,75,True,3,41,2,461
11,0,1,260,False,100,100,False,3,41,2,461
11,0,1,261,False,100,100,False,3,41,2,461
11,0,1,262,False,100,100,False,3,41,2,461
0,100,0,263,True,25,0,False,0,41,2,461
0,100,0,264,True,25,0,False,0,41,2,461
0,100,0,265,True,17,0,False,0,41,2,461
0,100,0,266,True,25,0,False,0,41,2,461
0,100,0,267,True,25,0,False,0,41,2,461
0,100,0,268,True,17,0,False,0,41,2,461
0,100,0,269,True,17,0,False,0,41,2,461
0,100,0,270,True,17,0,False,0,41,2,461
0,100,0,271,True,17,0,False,0,41,2,461
0,100,0,272,True,8,0,False,0,41,2,461
0,100,0,273,True,17,0,False,0,41,2,461
0,100,0,274,True,17,0,False,0,41,2,461
0,100,0,275,True,17,0,False,0,41,2,461
0,100,0,276,True,17,0,False,0,41,2,461
0,100,0,277,True,17,0,False,0,41,2,461
0,100,0,278,True,17,0,False,0,41,2,461
0,100,0,279,True,17,0,False,0,41,2,461
0,100,0,280,True,17,0,False,0,41,2,461
0,100,0,281,True,17,0,False,0,41,2,461
0,100,0,282,True,17,0,False,0,41,2,461
0,100,0,283,True,17,0,False,0,41,2,461
0,100,0,284,True,17,0,False,0,41,2,461
9,0,1,285,False,100,100,False,3,41,2,461
9,0,1,286,False,100,100,False,3,41,2,461
11,0,1,287,False,100,100,False,3,41,2,461
11,91,1,288,True,83,75,True,3,41,2,461
11,91,1,289,True,83,75,True,3,41,2,461
9,0,1,290,False,100,100,False,3,41,2,461
11,0,1,291,False,100,100,False,3,41,2,461
11,0,1,292,False,100,100,False,3,41,2,461
0,100,0,293,True,25,0,False,0,41,2,461
0,100,0,294,True,17,0,False,0,41,2,461
0,100,0,295,True,17,0,False,0,41,2,461
0,100,0,296,True,8,0,False,0,41,2,461
0,100,0,297,True,8,0,False,0,41,2,461
0,100,0,298,True,17,0,False,0,41,2,461
0,100,0,299,True,17,0,False,0,41,2,461
11,0,1,225,False,100,100,False,3,19,2,520
11,0,1,226,False,100,100,False,3,19,2,520
9,0,1,227,False,100,100,False,3,19,2,520
9,94,1,228,True,75,75,True,3,19,2,520
11,91,1,229,True,75,75,True,3,19,2,520
9,0,1,230,False,100,100,False,3,19,2,520
11,0,1,231,False,100,100,False,3,19,2,520
11,0,1,232,False,100,100,False,3,19,2,520
0,100,0,233,True,17,0,False,0,20,2,520
0,100,0,234,True,67,0,False,0,21,2,520
0,100,0,235,True,67,0,False,0,22,2,520
0,100,0,236,True,17,0,False,0,23,2,520
0,100,0,237,True,58,0,False,0,24,2,520
0,100,0,238,True,58,0,False,0,25,2,520
0,100,0,239,True,67,0,False,0,26,2,520
0,100,0,240,True,58,0,False,0,27,2,520
0,100,0,241,True,58,0,False,0,28,2,520
0,100,0,242,True,67,0,False,0,29,2,520
0,100,0,243,True,25,0,False,0,30,2,520
0,100,0,244,True,67,0,False,0,31,2,520
0,100,0,245,True,25,0,False,0,32,2,520
0,100,0,246,True,58,0,False,0,33,2,520
0,100,0,247,True,17,0,False,0,34,2,520
0,100,0,248,True,67,0,False,0,35,2,520
0,100,0,249,True,58,0,False,0,36,2,520
0,100,0,250,True,17,0,False,0,37,2,520
0,100,0,251,True,17,0,False,0,38,2,520
0,100,0,252,True,25,0,False,0,39,2,520
0,100,0,253,True,25,0,False,0,40,2,520
0,100,0,254,True,25,0,False,0,41,2,520
11,0,1,255,False,100,100,False,3,41,2,520
11,0,1,256,False,100,100,False,3,41,2,520
9,0,1,257,False,100,100,False,3,41,2,520
11,91,1,258,True,75,75,True,3,41,2,520
11,91,1,259,True,75,75,True,3,41,2,520
11,0,1,260,False,100,100,False,3,41,2,520
11,0,1,261,False,100,100,False,3,41,2,520
11,0,1,262,False,100,100,False,3,41,2,520
0,100,0,263,True,58,0,False,0,41,2,520
0,100,0,264,True,67,0,False,0,41,2,520
0,100,0,265,True,67,0,False,0,41,2,520
0,100,0,266,True,67,0,False,0,41,2,520
0,100,0,267,True,67,0,False,0,41,2,520
0,100,0,268,True,17,0,False,0,41,2,520
0,100,0,269,True,58,0,False,0,41,2,520
0,100,0,270,True,67,0,False,0,41,2,520
0,100,0,271,True,58,0,False,0,41,2,520
0,100,0,272,True,58,0,False,0,41,2,520
0,100,0,273,True,67,0,False,0,41,2,520
0,100,0,274,True,67,0,False,0,41,2,520
0,100,0,275,True,67,0,False,0,41,2,520
0,100,0,276,True,67,0,False,0,41,2,520
0,100,0,277,True,17,0,False,0,41,2,520
0,100,0,278,True,17,0,False,0,41,2,520
0,100,0,279,True,67,0,False,0,41,2,520
0,100,0,280,True,17,0,False,0,41,2,520
0,100,0,281,True,58,0,False,0,41,2,520
0,100,0,282,True,58,0,False,0,41,2,520
0,100,0,283,True,25,0,False,0,41,2,520
0,100,0,284,True,58,0,False,0,41,2,520
9,0,1,285,False,100,100,False,3,41,2,520
9,0,1,286,False,100,100,False,3,41,2,520
11,0,1,287,False,100,100,False,3,41,2,520
11,91,1,288,True,75,75,True,3,41,2,520
11,91,1,289,True,75,75,True,3,41,2,520
9,0,1,290,False,100,100,False,3,41,2,520
11,0,1,291,False,100,100,False,3,41,2,520
11,0,1,292,False,100,100,False,3,41,2,520
0,100,0,293,True,58,0,False,0,41,2,520
0,100,0,294,True,67,0,False,0,41,2,520
0,100,0,295,True,17,0,False,0,41,2,520
0,100,0,296,True,58,0,False,0,41,2,520
0,100,0,297,True,58,0,False,0,41,2,520
0,100,0,298,True,58,0,False,0,41,2,520
0,100,0,299,True,58,0,False,0,41,2,520
11,0,1,225,False,100,100,False,3,19,2,576
11,0,1,226,False,100,100,False,3,19,2,576
9,0,1,227,False,100,100,False,3,19,2,576
9,94,1,228,True,75,75,True,3,19,2,576
11,91,1,229,True,75,75,True,3,19,2,576
9,0,1,230,False,100,100,False,3,19,2,576
11,0,1,231,False,100,100,False,3,19,2,576
11,0,1,232,False,100,100,False,3,19,2,576
0,100,0,233,True,8,0,False,0,20,2,576
0,100,0,234,True,8,0,False,0,21,2,576
0,100,0,235,True,17,0,False,0,22,2,576
0,100,0,236,True,25,0,False,0,23,2,576
0,100,0,237,True,8,0,False,0,24,2,576
0,100,0,238,True,8,0,False,0,25,2,576
0,100,0,239,True,17,0,False,0,26,2,576
0,100,0,240,True,8,0,False,0,27,2,576
0,100,0,241,True,8,0,False,0,28,2,576
0,100,0,242,True,8,0,False,0,29,2,576
0,100,0,243,True,25,0,False,0,30,2,576
0,100,0,244,True,8,0,False,0,31,2,576
0,100,0,245,True,25,0,False,0,32,2,576
0,100,0,246,True,8,0,False,0,33,2,576
0,100,0,247,True,8,0,False,0,34,2,576
0,100,0,248,True,8,0,False,0,35,2,576
0,100,0,249,True,8,0,False,0,36,2,576
0,100,0,250,True,17,0,False,0,37,2,576
0,100,0,251,True,17,0,False,0,38,2,576
0,100,0,252,True,17,0,False,0,39,2,576
0,100,0,253,True,17,0,False,0,40,2,576
0,100,0,254,True,17,0,False,0,41,2,576
11,0,1,255,False,100,100,False,3,41,2,576
11,0,1,256,False,100,100,False,3,41,2,576
9,0,1,257,False,100,100,False,3,41,2,576
11,91,1,258,True,75,75,True,3,41,2,576
11,91,1,259,True,75,75,True,3,41,2,576
11,0,1,260,False,100,100,False,3,41,2,576
11,0,1,261,False,100,100,False,3,41,2,576
11,0,1,262,False,100,100,False,3,41,2,576
0,100,0,263,True,8,0,False,0,41,2,576
0,100,0,264,True,17,0,False,0,41,2,576
0,100,0,265,True,8,0,False,0,41,2,576
0,100,0,266,True,17,0,False,0,41,2,576
0,100,0,267,True,17,0,False,0,41,2,576
0,100,0,268,True,8,0,False,0,41,2,576
0,100,0,269,True,8,0,False,0,41,2,576
0,100,0,270,True,8,0,False,0,41,2,576
0,100,0,271,True,8,0,False,0,41,2,576
0,100,0,272,True,8,0,False,0,41,2,576
0,100,0,273,True,8,0,False,0,41,2,576
0,100,0,274,True,8,0,False,0,41,2,576
0,100,0,275,True,8,0,False,0,41,2,576
0,100,0,276,True,8,0,False,0,41,2,576
0,100,0,277,True,8,0,False,0,41,2,576
0,100,0,278,True,17,0,False,0,41,2,576
0,100,0,279,True,8,0,False,0,41,2,576
0,100,0,280,True,17,0,False,0,41,2,576
0,100,0,281,True,8,0,False,0,41,2,576
0,100,0,282,True,8,0,False,0,41,2,576
0,100,0,283,True,17,0,False,0,41,2,576
0,100,0,284,True,8,0,False,0,41,2,576
9,0,1,285,False,100,100,False,3,41,2,576
9,0,1,286,False,100,100,False,3,41,2,576
11,0,1,287,False,100,100,False,3,41,2,576
11,91,1,288,True,75,75,True,3,41,2,576
11,91,1,289,True,75,75,True,3,41,2,576
9,0,1,290,False,100,100,False,3,41,2,576
11,0,1,291,False,100,100,False,3,41,2,576
11,0,1,292,False,100,100,False,3,41,2,576
0,100,0,293,True,8,0,False,0,41,2,576
0,100,0,294,True,8,0,False,0,41,2,576
0,100,0,295,True,25,0,False,0,41,2,576
0,100,0,296,True,8,0,False,0,41,2,576
0,100,0,297,True,8,0,False,0,41,2,576
0,100,0,298,True,8,0,False,0,41,2,576
0,100,0,299,True,8,0,False,0,41,2,576
11,0,1,225,False,100,100,False,3,19,2,60
11,0,1,226,False,100,100,False,3,19,2,60
9,0,1,227,False,100,100,False,3,19,2,60
9,94,1,228,True,75,75,True,3,19,2,60
11,91,1,229,True,75,75,True,3,19,2,60
9,0,1,230,False,100,100,False,3,19,2,60
11,0,1,231,False,100,100,False,3,19,2,60
11,0,1,232,False,100,100,False,3,19,2,60
0,100,0,233,True,58,0,False,0,20,2,60
0,100,0,234,True,58,0,False,0,21,2,60
0,100,0,235,True,67,0,False,0,22,2,60
0,100,0,236,True,58,0,False,0,23,2,60
0,100,0,237,True,58,0,False,0,24,2,60
0,100,0,238,True,58,0,False,0,25,2,60
0,100,0,239,True,67,0,False,0,26,2,60
0,100,0,240,True,58,0,False,0,27,2,60
0,100,0,241,True,58,0,False,0,28,2,60
0,100,0,242,True,58,0,False,0,29,2,60
0,100,0,243,True,67,0,False,0,30,2,60
0,100,0,244,True,58,0,False,0,31,2,60
0,100,0,245,True,67,0,False,0,32,2,60
0,100,0,246,True,58,0,False,0,33,2,60
0,100,0,247,True,58,0,False,0,34,2,60
0,100,0,248,True,58,0,False,0,35,2,60
0,100,0,249,True,58,0,False,0,36,2,60
0,100,0,250,True,58,0,False,0,37,2,60
0,100,0,251,True,58,0,False,0,38,2,60
0,100,0,252,True,58,0,False,0,39,2,60
0,100,0,253,True,58,0,False,0,40,2,60
0,100,0,254,True,58,0,False,0,41,2,60
11,0,1,255,False,100,100,False,3,41,2,60
11,0,1,256,False,100,100,False,3,41,2,60
9,0,1,257,False,100,100,False,3,41,2,60
11,91,1,258,True,75,75,True,3,41,2,60
11,91,1,259,True,75,75,True,3,41,2,60
11,0,1,260,False,100,100,False,3,41,2,60
11,0,1,261,False,100,100,False,3,41,2,60
11,0,1,262,False,100,100,False,3,41,2,60
0,100,0,263,True,58,0,False,0,41,2,60
0,100,0,264,True,67,0,False,0,41,2,60
0,100,0,265,True,58,0,False,0,41,2,60
0,100,0,266,True,67,0,False,0,41,2,60
0,100,0,267,True,67,0,False,0,41,2,60
0,100,0,268,True,58,0,False,0,41,2,60
0,100,0,269,True,58,0,False,0,41,2,60
0,100,0,270,True,58,0,False,0,41,2,60
0,100,0,271,True,58,0,False,0,41,2,60
0,100,0,272,True,58,0,False,0,41,2,60
0,100,0,273,True,58,0,False,0,41,2,60
0,100,0,274,True,58,0,False,0,41,2,60
0,100,0,275,True,58,0,False,0,41,2,60
0,100,0,276,True,58,0,False,0,41,2,60
0,100,0,277,True,58,0,False,0,41,2,60
0,100,0,278,True,58,0,False,0,41,2,60
0,100,0,279,True,58,0,False,0,41,2,60
0,100,0,280,True,58,0,False,0,41,2,60
0,100,0,281,True,58,0,False,0,41,2,60
0,100,0,282,True,58,0,False,0,41,2,60
0,100,0,283,True,58,0,False,0,41,2,60
0,100,0,284,True,58,0,False,0,41,2,60
9,0,1,285,False,100,100,False,3,41,2,60
9,0,1,286,False,100,100,False,3,41,2,60
11,0,1,287,False,100,100,False,3,41,2,60
11,91,1,288,True,75,75,True,3,41,2,60
11,91,1,289,True,75,75,True,3,41,2,60
9,0,1,290,False,100,100,False,3,41,2,60
11,0,1,291,False,100,100,False,3,41,2,60
11,0,1,292,False,100,100,False,3,41,2,60
0,100,0,293,True,58,0,False,0,41,2,60
0,100,0,294,True,58,0,False,0,41,2,60
0,100,0,295,True,58,0,False,0,41,2,60
0,100,0,296,True,58,0,False,0,41,2,60
0,100,0,297,True,58,0,False,0,41,2,60
0,100,0,298,True,58,0,False,0,41,2,60
0,100,0,299,True,58,0,False,0,41,2,60
11,0,1,225,False,100,100,False,3,26,5,119
11,0,1,226,False,100,100,False,3,26,5,119
9,0,1,227,False,100,100,False,3,26,5,119
9,94,1,228,True,75,75,True,3,26,5,119
11,91,1,229,True,75,75,True,3,26,5,119
9,0,1,230,False,100,100,False,3,26,5,119
11,0,1,231,False,100,100,False,3,26,5,119
11,0,1,232,False,100,100,False,3,26,5,119
9,0,1,233,False,100,100,False,3,26,5,119
11,0,1,234,False,100,100,False,3,26,5,119
11,0,1,235,False,100,100,False,3,26,5,119
9,0,1,236,False,100,100,False,3,26,5,119
11,0,1,237,False,100,100,False,3,26,5,119
11,0,1,238,False,100,100,False,3,26,5,119
11,0,1,239,False,100,100,False,3,26,5,119
0,100,0,240,True,58,0,False,0,27,5,119
0,100,0,241,True,58,0,False,0,28,5,119
0,100,0,242,True,58,0,False,0,29,5,119
0,100,0,243,True,67,0,False,0,30,5,119
0,100,0,244,True,58,0,False,0,31,5,119
0,100,0,245,True,67,0,False,0,32,5,119
0,100,0,246,True,58,0,False,0,33,5,119
0,100,0,247,True,58,0,False,0,34,5,119
0,100,0,248,True,58,0,False,0,35,5,119
0,100,0,249,True,58,0,False,0,36,5,119
0,100,0,250,True,58,0,False,0,37,5,119
0,100,0,251,True,58,0,False,0,38,5,119
0,100,0,252,True,58,0,False,0,39,5,119
0,100,0,253,True,58,0,False,0,40,5,119
0,100,0,254,True,58,0,False,0,41,5,119
11,0,1,255,False,100,100,False,3,41,5,119
11,0,1,256,False,100,100,False,3,41,5,119
9,0,1,257,False,100,100,False,3,41,5,119
11,91,1,258,True,75,75,True,3,41,5,119
11,91,1,259,True,75,75,True,3,41,5,119
11,0,1,260,False,100,100,False,3,41,5,119
11,0,1,261,False,100,100,False,3,41,5,119
11,0,1,262,False,100,100,False,3,41,5,119
11,0,1,263,False,100,100,False,3,41,5,119
11,0,1,264,False,100,100,False,3,41,5,119
11,0,1,265,False,100,100,False,3,41,5,119
11,0,1,266,False,100,100,False,3,41,5,119
11,0,1,267,False,100,100,False,3,41,5,119
9,0,1,268,False,100,100,False,3,41,5,119
9,0,1,269,False,100,100,False,3,41,5,119
0,100,0,270,True,58,0,False,0,41,5,119
0,100,0,271,True,58,0,False,0,41,5,119
0,100,0,272,True,58,0,False,0,41,5,119
0,100,0,273,True,58,0,False,0,41,5,119
0,100,0,274,True,58,0,False,0,41,5,119
0,100,0,275,True,58,0,False,0,41,5,119
0,100,0,276,True,58,0,False,0,41,5,119
0,100,0,277,True,58,0,False,0,41,5,119
0,100,0,278,True,58,0,False,0,41,5,119
0,100,0,279,True,58,0,False,0,41,5,119
0,100,0,280,True,58,0,False,0,41,5,119
0,100,0,281,True,58,0,False,0,41,5,119
0,100,0,282,True,58,0,False,0,41,5,119
0,100,0,283,True,58,0,False,0,41,5,119
0,100,0,284,True,58,0,False,0,41,5,119
9,0,1,285,False,100,100,False,3,41,5,119
9,0,1,286,False,100,100,False,3,41,5,119
11,0,1,287,False,100,100,False,3,41,5,119
11,91,1,288,True,75,75,True,3,41,5,119
11,91,1,289,True,75,75,True,3,41,5,119
9,0,1,290,False,100,100,False,3,41,5,119
11,0,1,291,False,100,100,False,3,41,5,119
11,0,1,292,False,100,100,False,3,41,5,119
9,0,1,293,False,100,100,False,3,41,5,119
11,0,1,294,False,100,100,False,3,41,5,119
9,0,1,295,False,100,100,False,3,41,5,119
11,0,1,296,False,100,100,False,3,41,5,119
11,0,1,297,False,100,100,False,3,41,5,119
11,0,1,298,False,100,100,False,3,41,5,119
11,0,1,299,False,100,100,False,3,41,5,119
11,0,1,225,False,100,100,False,3,26,5,176
11,0,1,226,False,100,100,False,3,26,5,176
9,0,1,227,False,100,100,False,3,26,5,176
9,94,1,228,True,75,75,True,3,26,5,176
11,91,1,229,True,75,75,True,3,26,5,176
9,0,1,230,False,100,100,False,3,26,5,176
11,0,1,231,False,100,100,False,3,26,5,176
11,0,1,232,False,100,100,False,3,26,5,176
9,0,1,233,False,100,100,False,3,26,5,176
11,0,1,234,False,100,100,False,3,26,5,176
11,0,1,235,False,100,100,False,3,26,5,176
9,0,1,236,False,100,100,False,3,26,5,176
11,0,1,237,False,100,100,False,3,26,5,176
11,0,1,238,False,100,100,False,3,26,5,176
11,0,1,239,False,100,100,False,3,26,5,176
0,100,0,240,True,67,0,False,0,27,5,176
0,100,0,241,True,67,0,False,0,28,5,176
0,100,0,242,True,67,0,False,0,29,5,176
0,100,0,243,True,67,0,False,0,30,5,176
0,100,0,244,True,67,0,False,0,31,5,176
0,100,0,245,True,67,0,False,0,32,5,176
0,100,0,246,True,67,0,False,0,33,5,176
0,100,0,247,True,58,0,False,0,34,5,176
0,100,0,248,True,67,0,False,0,35,5,176
0,100,0,249,True,67,0,False,0,36,5,176
0,100,0,250,True,58,0,False,0,37,5,176
0,100,0,251,True,58,0,False,0,38,5,176
0,100,0,252,True,58,0,False,0,39,5,176
0,100,0,253,True,58,0,False,0,40,5,176
0,100,0,254,True,58,0,False,0,41,5,176
11,0,1,255,False,100,100,False,3,41,5,176
11,0,1,256,False,100,100,False,3,41,5,176
9,0,1,257,False,100,100,False,3,41,5,176
11,91,1,258,True,75,75,True,3,41,5,176
11,91,1,259,True,75,75,True,3,41,5,176
11,0,1,260,False,100,100,False,3,41,5,176
11,0,1,261,False,100,100,False,3,41,5,176
11,0,1,262,False,100,100,False,3,41,5,176
11,0,1,263,False,100,100,False,3,41,5,176
11,0,1,264,False,100,100,False,3,41,5,176
11,0,1,265,False,100,100,False,3,41,5,176
11,0,1,266,False,100,100,False,3,41,5,176
11,0,1,267,False,100,100,False,3,41,5,176
9,0,1,268,False,100,100,False,3,41,5,176
9,0,1,269,False,100,100,False,3,41,5,176
0,100,0,270,True,67,0,False,0,41,5,176
0,100,0,271,True,67,0,False,0,41,5,176
0,100,0,272,True,67,0,False,0,41,5,176
0,100,0,273,True,67,0,False,0,41,5,176
0,100,0,274,True,67,0,False,0,41,5,176
0,100,0,275,True,67,0,False,0,41,5,176
0,100,0,276,True,67,0,False,0,41,5,176
0,100,0,277,True,58,0,False,0,41,5,176
0,100,0,278,True,58,0,False,0,41,5,176
0,100,0,279,True,67,0,False,0,41,5,176
0,100,0,280,True,58,0,False,0,41,5,176
0,100,0,281,True,67,0,False,0,41,5,176
0,100,0,282,True,67,0,False,0,41,5,176
0,100,0,283,True,58,0,False,0,41,5,176
0,100,0,284,True,67,0,False,0,41,5,176
9,0,1,285,False,100,100,False,3,41,5,176
9,0,1,286,False,100,100,False,3,41,5,176
11,0,1,287,False,100,100,False,3,41,5,176
11,91,1,288,True,75,75,True,3,41,5,176
11,91,1,289,True,75,75,True,3,41,5,176
9,0,1,290,False,100,100,False,3,41,5,176
11,0,1,291,False,100,100,False,3,41,5,176
11,0,1,292,False,100,100,False,3,41,5,176
9,0,1,293,False,100,100,False,3,41,5,176
11,0,1,294,False,100,100,False,3,41,5,176
9,0,1,295,False,100,100,False,3,41,5,176
11,0,1,296,False,100,100,False,3,41,5,176
11,0,1,297,False,100,100,False,3,41,5,176
11,0,1,298,False,100,100,False,3,41,5,176
11,0,1,299,False,100,100,False,3,41,5,176
11,0,1,225,False,100,100,False,3,26,5,233
11,0,1,226,False,100,100,False,3,26,5,233
9,0,1,227,False,100,100,False,3,26,5,233
9,94,1,228,True,83,75,True,3,26,5,233
11,91,1,229,True,83,75,True,3,26,5,233
9,0,1,230,False,100,100,False,3,26,5,233
11,0,1,231,False,100,100,False,3,26,5,233
11,0,1,232,False,100,100,False,3,26,5,233
9,0,1,233,False,100,100,False,3,26,5,233
11,0,1,234,False,100,100,False,3,26,5,233
11,0,1,235,False,100,100,False,3,26,5,233
9,0,1,236,False,100,100,False,3,26,5,233
11,0,1,237,False,100,100,False,3,26,5,233
11,0,1,238,False,100,100,False,3,26,5,233
11,0,1,239,False,100,100,False,3,26,5,233
0,100,0,240,True,8,0,False,0,27,5,233
0,100,0,241,True,17,0,False,0,28,5,233
0,100,0,242,True,17,0,False,0,29,5,233
0,100,0,243,True,25,0,False,0,30,5,233
0,100,0,244,True,17,0,False,0,31,5,233
0,100,0,245,True,25,0,False,0,32,5,233
0,100,0,246,True,17,0,False,0,33,5,233
0,100,0,247,True,17,0,False,0,34,5,233
0,100,0,248,True,17,0,False,0,35,5,233
0,100,0,249,True,17,0,False,0,36,5,233
0,100,0,250,True,17,0,False,0,37,5,233
0,100,0,251,True,17,0,False,0,38,5,233
0,100,0,252,True,17,0,False,0,39,5,233
0,100,0,253,True,17,0,False,0,40,5,233
0,100,0,254,True,17,0,False,0,41,5,233
11,0,1,255,False,100,100,False,3,41,5,233
11,0,1,256,False,100,100,False,3,41,5,233
9,0,1,257,False,100,100,False,3,41,5,233
11,91,1,258,True,83,75,True,3,41,5,233
11,91,1,259,True,83,75,True,3,41,5,233
11,0,1,260,False,100,100,False,3,41,5,233
11,0,1,261,False,100,100,False,3,41,5,233
11,0,1,262,False,100,100,False,3,41,5,233
11,0,1,263,False,100,100,False,3,41,5,233
11,0,1,264,False,100,100,False,3,41,5,233
11,0,1,265,False,100,100,False,3,41,5,233
11,0,1,266,False,100,100,False,3,41,5,233
11,0,1,267,False,100,100,False,3,41,5,233
9,0,1,268,False,100,100,False,3,41,5,233
9,0,1,269,False,100,100,False,3,41,5,233
0,100,0,270,True,17,0,False,0,41,5,233
0,100,0,271,True,17,0,False,0,41,5,233
0,100,0,272,True,17,0,False,0,41,5,233
0,100,0,273,True,17,0,False,0,41,5,233
0,100,0,274,True,17,0,False,0,41,5,233
0,100,0,275,True,17,0,False,0,41,5,233
0,100,0,276,True,17,0,False,0,41,5,233
0,100,0,277,True,17,0,False,0,41,5,233
0,100,0,278,True,17,0,False,0,41,5,233
0,100,0,279,True,17,0,False,0,41,5,233
0,100,0,280,True,17,0,False,0,41,5,233
0,100,0,281,True,17,0,False,0,41,5,233
0,100,0,282,True,17,0,False,0,41,5,233
0,100,0,283,True,17,0,False,0,41,5,233
0,100,0,284,True,17,0,False,0,41,5,233
9,0,1,285,False,100,100,False,3,41,5,233
9,0,1,286,False,100,100,False,3,41,5,233
11,0,1,287,False,100,100,False,3,41,5,233
11,91,1,288,True,83,75,True,3,41,5,233
11,91,1,289,True,83,75,True,3,41,5,233
9,0,1,290,False,100,100,False,3,41,5,233
11,0,1,291,False,100,100,False,3,41,5,233
11,0,1,292,False,100,100,False,3,41,5,233
9,0,1,293,False,100,100,False,3,41,5,233
11,0,1,294,False,100,100,False,3,41,5,233
9,0,1,295,False,100,100,False,3,41,5,233
11,0,1,296,False,100,100,False,3,41,5,233
11,0,1,297,False,100,100,False,3,41,5,233
11,0,1,298,False,100,100,False,3,41,5,233
11,0,1,299,False,100,100,False,3,41,5,233
11,0,1,225,False,100,100,False,3,26,5,294
11,0,1,226,False,100,100,False,3,26,5,294
9,0,1,227,False,100,100,False,3,26,5,294
9,94,1,228,True,75,75,True,3,26,5,294
11,91,1,229,True,75,75,True,3,26,5,294
9,0,1,230,False,100,100,False,3,26,5,294
11,0,1,231,False,100,100,False,3,26,5,294
11,0,1,232,False,100,100,False,3,26,5,294
9,0,1,233,False,100,100,False,3,26,5,294
11,0,1,234,False,100,100,False,3,26,5,294
11,0,1,235,False,100,100,False,3,26,5,294
9,0,1,236,False,100,100,False,3,26,5,294
11,0,1,237,False,100,100,False,3,26,5,294
